p,m,method,err,name,n,a
0,476,PA,1.759217554331629e-16,$A_2$,2500,-10000
0,476,RA,1.0430211062925689e-12,$A_2$,2500,-10000
0,497,PA,1.7545627673322634e-16,$A_2$,2500,-10000
0,497,RA,1.7173988347424493e-12,$A_2$,2500,-10000
0,517,PA,1.0409367656329018e-13,$A_2$,2500,-10000
0,517,RA,2.134061345175699e-12,$A_2$,2500,-10000
0,538,PA,5.593816295294001e-15,$A_2$,2500,-10000
0,538,RA,2.977071755627467e-13,$A_2$,2500,-10000
0,558,PA,1.544675710015083e-16,$A_2$,2500,-10000
0,558,RA,1.6780275722559597e-12,$A_2$,2500,-10000
0,579,PA,1.599477058074125e-16,$A_2$,2500,-10000
0,579,RA,1.4383187657083916e-12,$A_2$,2500,-10000
0,600,PA,1.7540115374885227e-16,$A_2$,2500,-10000
0,600,RA,1.7694014608491046e-12,$A_2$,2500,-10000
1,5,PA,0.9481193396718985,$A_2$,2500,-10000
1,5,RA,2.6268259292125904e-06,$A_2$,2500,-10000
1,25,PA,0.20872852000176,$A_2$,2500,-10000
1,25,RA,5.563261370098302e-13,$A_2$,2500,-10000
1,46,PA,0.004181207754636193,$A_2$,2500,-10000
1,46,RA,4.911590606322017e-13,$A_2$,2500,-10000
1,66,PA,0.0013853727459479785,$A_2$,2500,-10000
1,66,RA,6.565984778470555e-13,$A_2$,2500,-10000
1,87,PA,7.721953341354153e-05,$A_2$,2500,-10000
1,87,RA,4.5412441094328654e-13,$A_2$,2500,-10000
1,107,PA,7.46654593295272e-06,$A_2$,2500,-10000
1,107,RA,4.662683775399997e-13,$A_2$,2500,-10000
1,128,PA,2.0078092408865215e-07,$A_2$,2500,-10000
1,128,RA,6.264685595323377e-13,$A_2$,2500,-10000
1,148,PA,6.581734551162575e-09,$A_2$,2500,-10000
1,148,RA,7.548881792803996e-13,$A_2$,2500,-10000
1,169,PA,1.113271905761746e-10,$A_2$,2500,-10000
1,169,RA,7.648765891076308e-13,$A_2$,2500,-10000
1,189,PA,1.1178282761994651e-12,$A_2$,2500,-10000
1,189,RA,2.4779003934307303e-13,$A_2$,2500,-10000
1,210,PA,3.3787201767339724e-15,$A_2$,2500,-10000
1,210,RA,9.017059392292546e-14,$A_2$,2500,-10000
1,230,PA,2.5182681893296265e-16,$A_2$,2500,-10000
1,230,RA,1.951868181547587e-13,$A_2$,2500,-10000
1,251,PA,1.368818048824131e-16,$A_2$,2500,-10000
1,251,RA,1.2373796961441967e-13,$A_2$,2500,-10000
1,271,PA,3.0656130790706065e-17,$A_2$,2500,-10000
1,271,RA,5.158477777476194e-13,$A_2$,2500,-10000
1,292,PA,2.187476374574474e-16,$A_2$,2500,-10000
1,292,RA,5.074644828911961e-13,$A_2$,2500,-10000
1,312,PA,9.613440963372324e-17,$A_2$,2500,-10000
1,312,RA,6.186989547286568e-13,$A_2$,2500,-10000
1,333,PA,2.9901961442539266e-17,$A_2$,2500,-10000
1,333,RA,9.582019588598994e-13,$A_2$,2500,-10000
1,353,PA,3.0522067401410036e-17,$A_2$,2500,-10000
1,353,RA,4.280666962309798e-13,$A_2$,2500,-10000
1,374,PA,3.0655440281581765e-17,$A_2$,2500,-10000
1,374,RA,6.569197992965635e-13,$A_2$,2500,-10000
1,394,PA,7.0692519772647115e-15,$A_2$,2500,-10000
1,394,RA,4.1981776434412846e-12,$A_2$,2500,-10000
1,415,PA,3.0656130790706065e-17,$A_2$,2500,-10000
1,415,RA,1.5886388229768064e-12,$A_2$,2500,-10000
1,435,PA,1.6976262003475824e-16,$A_2$,2500,-10000
1,435,RA,9.284923142918351e-13,$A_2$,2500,-10000
1,456,PA,3.6731049504733387e-17,$A_2$,2500,-10000
1,456,RA,1.738373124457952e-13,$A_2$,2500,-10000
1,476,PA,2.939241817062218e-17,$A_2$,2500,-10000
1,476,RA,4.547406843929674e-13,$A_2$,2500,-10000
1,497,PA,3.0655440281581765e-17,$A_2$,2500,-10000
1,497,RA,7.016771646936361e-13,$A_2$,2500,-10000
1,517,PA,3.0776112231653696e-14,$A_2$,2500,-10000
1,517,RA,8.983923129713671e-13,$A_2$,2500,-10000
1,538,PA,4.30232497462313e-16,$A_2$,2500,-10000
1,538,RA,2.5031793667125556e-13,$A_2$,2500,-10000
1,558,PA,5.913232830281959e-17,$A_2$,2500,-10000
1,558,RA,7.290031467282593e-13,$A_2$,2500,-10000
1,579,PA,9.558354219517707e-17,$A_2$,2500,-10000
1,579,RA,8.107775941339164e-13,$A_2$,2500,-10000
1,600,PA,3.2609594580534634e-17,$A_2$,2500,-10000
1,600,RA,8.099196517142693e-13,$A_2$,2500,-10000
2,5,PA,0.9136384544727374,$A_2$,2500,-10000
2,5,RA,5.706353051036012e-06,$A_2$,2500,-10000
2,25,PA,0.15040408295497065,$A_2$,2500,-10000
2,25,RA,4.788169639476294e-13,$A_2$,2500,-10000
2,46,PA,0.0036411014433508785,$A_2$,2500,-10000
2,46,RA,4.327415666123366e-13,$A_2$,2500,-10000
2,66,PA,0.001121607580568819,$A_2$,2500,-10000
2,66,RA,5.456690499211145e-13,$A_2$,2500,-10000
2,87,PA,5.9852423730415734e-05,$A_2$,2500,-10000
2,87,RA,4.0884057371494976e-13,$A_2$,2500,-10000
2,107,PA,5.520551758924465e-06,$A_2$,2500,-10000
2,107,RA,4.164088516308094e-13,$A_2$,2500,-10000
2,128,PA,1.4429867221817786e-07,$A_2$,2500,-10000
2,128,RA,5.30573329094151e-13,$A_2$,2500,-10000
2,148,PA,4.560752598823511e-09,$A_2$,2500,-10000
2,148,RA,6.119886063791444e-13,$A_2$,2500,-10000
2,169,PA,7.474579035449555e-11,$A_2$,2500,-10000
2,169,RA,6.684550321923821e-13,$A_2$,2500,-10000
2,189,PA,7.305454957724044e-13,$A_2$,2500,-10000
2,189,RA,2.2081714781102303e-13,$A_2$,2500,-10000
2,210,PA,2.182680813018636e-15,$A_2$,2500,-10000
2,210,RA,1.3080205248761362e-13,$A_2$,2500,-10000
2,230,PA,2.604842143954951e-16,$A_2$,2500,-10000
2,230,RA,1.0936033838104297e-13,$A_2$,2500,-10000
2,251,PA,2.0736636995690607e-16,$A_2$,2500,-10000
2,251,RA,1.2382613636588692e-13,$A_2$,2500,-10000
2,271,PA,6.223570509732382e-15,$A_2$,2500,-10000
2,271,RA,5.140305110207418e-13,$A_2$,2500,-10000
2,292,PA,1.4038885860545155e-16,$A_2$,2500,-10000
2,292,RA,4.435663235751981e-13,$A_2$,2500,-10000
2,312,PA,6.866414918134487e-17,$A_2$,2500,-10000
2,312,RA,5.999582903077914e-13,$A_2$,2500,-10000
2,333,PA,8.307759348070908e-17,$A_2$,2500,-10000
2,333,RA,7.368768081441571e-13,$A_2$,2500,-10000
2,353,PA,8.131506902150954e-17,$A_2$,2500,-10000
2,353,RA,4.605419981964976e-13,$A_2$,2500,-10000
2,374,PA,8.167358654325905e-17,$A_2$,2500,-10000
2,374,RA,5.165239762967884e-13,$A_2$,2500,-10000
2,394,PA,1.1052156563110837e-15,$A_2$,2500,-10000
2,394,RA,2.9682925014691664e-12,$A_2$,2500,-10000
2,415,PA,3.284496683361071e-16,$A_2$,2500,-10000
2,415,RA,1.1576453490356112e-12,$A_2$,2500,-10000
2,435,PA,1.138065748483375e-16,$A_2$,2500,-10000
2,435,RA,7.26877649875774e-13,$A_2$,2500,-10000
2,456,PA,8.197037487892952e-17,$A_2$,2500,-10000
2,456,RA,2.3849586020972614e-13,$A_2$,2500,-10000
2,476,PA,8.136313508031378e-17,$A_2$,2500,-10000
2,476,RA,4.050954517863906e-13,$A_2$,2500,-10000
2,497,PA,8.167358654325905e-17,$A_2$,2500,-10000
2,497,RA,5.92534614862314e-13,$A_2$,2500,-10000
2,517,PA,1.310369272866129e-13,$A_2$,2500,-10000
2,517,RA,7.442710381746592e-13,$A_2$,2500,-10000
2,538,PA,4.952276355209935e-16,$A_2$,2500,-10000
2,538,RA,2.523634366979794e-13,$A_2$,2500,-10000
2,558,PA,8.167358654325905e-17,$A_2$,2500,-10000
2,558,RA,5.703198044567092e-13,$A_2$,2500,-10000
2,579,PA,5.660155665874436e-17,$A_2$,2500,-10000
2,579,RA,6.271201049844863e-13,$A_2$,2500,-10000
2,600,PA,8.25900356852689e-17,$A_2$,2500,-10000
2,600,RA,6.344987073229968e-13,$A_2$,2500,-10000
3,5,PA,0.883419847531455,$A_2$,2500,-10000
3,5,RA,1.0583259484316651e-05,$A_2$,2500,-10000
3,25,PA,0.12161230481761744,$A_2$,2500,-10000
3,25,RA,3.8677793979290055e-13,$A_2$,2500,-10000
3,46,PA,0.003220361515399499,$A_2$,2500,-10000
3,46,RA,3.5011669360635046e-13,$A_2$,2500,-10000
3,66,PA,0.0009277066456716299,$A_2$,2500,-10000
3,66,RA,4.3697891590084363e-13,$A_2$,2500,-10000
3,87,PA,4.757551997898933e-05,$A_2$,2500,-10000
3,87,RA,3.325547419631088e-13,$A_2$,2500,-10000
3,107,PA,4.2031627649659385e-06,$A_2$,2500,-10000
3,107,RA,3.3845594595817973e-13,$A_2$,2500,-10000
3,128,PA,1.0695201166284466e-07,$A_2$,2500,-10000
3,128,RA,4.2482162905795697e-13,$A_2$,2500,-10000
3,148,PA,3.268601962390755e-09,$A_2$,2500,-10000
3,148,RA,4.561037850198265e-13,$A_2$,2500,-10000
3,169,PA,5.202851864405063e-11,$A_2$,2500,-10000
3,169,RA,5.291314971084153e-13,$A_2$,2500,-10000
3,189,PA,4.959495786626678e-13,$A_2$,2500,-10000
3,189,RA,1.9737536368483723e-13,$A_2$,2500,-10000
3,210,PA,1.4662504232205387e-15,$A_2$,2500,-10000
3,210,RA,1.207724305054015e-13,$A_2$,2500,-10000
3,230,PA,2.1917616387248963e-16,$A_2$,2500,-10000
3,230,RA,1.0462412040111817e-13,$A_2$,2500,-10000
3,251,PA,2.0631738761703367e-16,$A_2$,2500,-10000
3,251,RA,1.2086334140523431e-13,$A_2$,2500,-10000
3,271,PA,3.647850466370966e-15,$A_2$,2500,-10000
3,271,RA,4.1196772522791114e-13,$A_2$,2500,-10000
3,292,PA,1.0925494564134518e-16,$A_2$,2500,-10000
3,292,RA,3.3641580012777824e-13,$A_2$,2500,-10000
3,312,PA,7.428258710702169e-17,$A_2$,2500,-10000
3,312,RA,4.1890913614100096e-13,$A_2$,2500,-10000
3,333,PA,1.1179178298621633e-16,$A_2$,2500,-10000
3,333,RA,5.85152535795695e-13,$A_2$,2500,-10000
3,353,PA,1.1182222914579366e-16,$A_2$,2500,-10000
3,353,RA,3.239937070219683e-13,$A_2$,2500,-10000
3,374,PA,1.117928648571219e-16,$A_2$,2500,-10000
3,374,RA,4.14982083160748e-13,$A_2$,2500,-10000
3,394,PA,5.813756131602068e-15,$A_2$,2500,-10000
3,394,RA,2.275180587826794e-12,$A_2$,2500,-10000
3,415,PA,1.9078705586692212e-16,$A_2$,2500,-10000
3,415,RA,8.545082292324823e-13,$A_2$,2500,-10000
3,435,PA,1.0157556096255682e-16,$A_2$,2500,-10000
3,435,RA,5.83203365750578e-13,$A_2$,2500,-10000
3,456,PA,1.0820257773750438e-16,$A_2$,2500,-10000
3,456,RA,1.689238524974046e-13,$A_2$,2500,-10000
3,476,PA,1.117687005788951e-16,$A_2$,2500,-10000
3,476,RA,3.3620831838361223e-13,$A_2$,2500,-10000
3,497,PA,1.117928648571219e-16,$A_2$,2500,-10000
3,497,RA,4.834413768828647e-13,$A_2$,2500,-10000
3,517,PA,1.1179178298621633e-16,$A_2$,2500,-10000
3,517,RA,5.928448570212456e-13,$A_2$,2500,-10000
3,538,PA,3.1807143310955657e-16,$A_2$,2500,-10000
3,538,RA,2.0111259818423198e-13,$A_2$,2500,-10000
3,558,PA,6.702277375098379e-17,$A_2$,2500,-10000
3,558,RA,5.406609713376174e-13,$A_2$,2500,-10000
3,579,PA,1.2015437934878747e-16,$A_2$,2500,-10000
3,579,RA,5.915927252615212e-13,$A_2$,2500,-10000
3,600,PA,1.115278542792785e-16,$A_2$,2500,-10000
3,600,RA,4.927299864784994e-13,$A_2$,2500,-10000
1,5,PA,3992007.994669332,Estimation #2,2500,-10000
1,25,PA,30439.341584022848,Estimation #2,2500,-10000
1,46,PA,4336.897314430147,Estimation #2,2500,-10000
1,66,PA,1227.4258251999656,Estimation #2,2500,-10000
1,87,PA,414.4176577436427,Estimation #2,2500,-10000
1,107,PA,163.32011212728196,Estimation #2,2500,-10000
1,128,PA,64.28381344429648,Estimation #2,2500,-10000
1,148,PA,26.74003378388079,Estimation #2,2500,-10000
1,169,PA,10.543847470092464,Estimation #2,2500,-10000
1,189,PA,4.2511843351396195,Estimation #2,2500,-10000
1,210,PA,1.5853355116995644,Estimation #2,2500,-10000
1,230,PA,0.596832204023461,Estimation #2,2500,-10000
1,251,PA,0.20467740754698024,Estimation #2,2500,-10000
1,271,PA,0.07054405954719739,Estimation #2,2500,-10000
1,292,PA,0.021900129029514635,Estimation #2,2500,-10000
1,312,PA,0.006830134541106549,Estimation #2,2500,-10000
1,333,PA,0.0019008981127822868,Estimation #2,2500,-10000
1,353,PA,0.0005324585443413374,Estimation #2,2500,-10000
1,374,PA,0.00013199734676340783,Estimation #2,2500,-10000
1,394,PA,3.30392578573846e-05,Estimation #2,2500,-10000
1,415,PA,7.263004989934112e-06,Estimation #2,2500,-10000
1,435,PA,1.6186478190146098e-06,Estimation #2,2500,-10000
1,456,PA,3.145132057074241e-07,Estimation #2,2500,-10000
1,476,PA,6.224330196741531e-08,Estimation #2,2500,-10000
1,497,PA,1.0664222156538447e-08,Estimation #2,2500,-10000
1,517,PA,1.870369247270539e-09,Estimation #2,2500,-10000
1,538,PA,2.8203864253877367e-10,Estimation #2,2500,-10000
1,558,PA,4.3769747621519037e-11,Estimation #2,2500,-10000
1,579,PA,5.80054767370903e-12,Estimation #2,2500,-10000
1,600,PA,7.191759809128346e-13,Estimation #2,2500,-10000
0,5,PA,1.0,$A_3$,2500,-10000
0,5,RA,0.006017007485740348,$A_3$,2500,-10000
0,25,PA,0.999999999804153,$A_3$,2500,-10000
0,25,RA,2.684507579296842e-13,$A_3$,2500,-10000
0,46,PA,0.9975002434592395,$A_3$,2500,-10000
0,46,RA,2.1112864042667835e-13,$A_3$,2500,-10000
0,66,PA,0.9255090492010997,$A_3$,2500,-10000
0,66,RA,1.400718382988273e-13,$A_3$,2500,-10000
0,87,PA,0.4593421113920111,$A_3$,2500,-10000
0,87,RA,2.9765082553795095e-13,$A_3$,2500,-10000
0,107,PA,0.22599523937398472,$A_3$,2500,-10000
0,107,RA,6.104223381040164e-14,$A_3$,2500,-10000
0,128,PA,0.07488453683598907,$A_3$,2500,-10000
0,128,RA,3.720288048212092e-13,$A_3$,2500,-10000
0,148,PA,0.01913347380472407,$A_3$,2500,-10000
0,148,RA,3.993880501587365e-14,$A_3$,2500,-10000
0,169,PA,0.003887035966531102,$A_3$,2500,-10000
0,169,RA,2.3934455515805497e-13,$A_3$,2500,-10000
0,189,PA,0.0009499224355669652,$A_3$,2500,-10000
0,189,RA,3.1054558066949374e-13,$A_3$,2500,-10000
0,210,PA,0.0001607178017387792,$A_3$,2500,-10000
0,210,RA,4.100190200906126e-14,$A_3$,2500,-10000
0,230,PA,2.82364216657935e-05,$A_3$,2500,-10000
0,230,RA,1.2919430123264268e-13,$A_3$,2500,-10000
0,251,PA,2.2171168811411636e-06,$A_3$,2500,-10000
0,251,RA,8.471752859567289e-14,$A_3$,2500,-10000
0,271,PA,2.428503374134223e-07,$A_3$,2500,-10000
0,271,RA,2.3895638365762757e-13,$A_3$,2500,-10000
0,292,PA,2.7272412536057093e-08,$A_3$,2500,-10000
0,292,RA,1.1091671149822044e-13,$A_3$,2500,-10000
0,312,PA,2.938671631419141e-09,$A_3$,2500,-10000
0,312,RA,1.2771153882078633e-13,$A_3$,2500,-10000
0,333,PA,1.509961058769502e-10,$A_3$,2500,-10000
0,333,RA,9.882434542225885e-14,$A_3$,2500,-10000
0,353,PA,1.0243134818135804e-11,$A_3$,2500,-10000
0,353,RA,1.3840196204609213e-13,$A_3$,2500,-10000
0,374,PA,3.8524433989002025e-13,$A_3$,2500,-10000
0,374,RA,2.3685513300784883e-14,$A_3$,2500,-10000
0,394,PA,7.810128606043577e-14,$A_3$,2500,-10000
0,394,RA,2.148607613445795e-14,$A_3$,2500,-10000
0,415,PA,1.9802886093495087e-14,$A_3$,2500,-10000
0,415,RA,3.965248010347964e-14,$A_3$,2500,-10000
0,435,PA,1.2469772903321015e-14,$A_3$,2500,-10000
0,435,RA,1.3378447862145185e-13,$A_3$,2500,-10000
0,456,PA,6.30086409366934e-14,$A_3$,2500,-10000
0,456,RA,2.2574251023989106e-14,$A_3$,2500,-10000
0,476,PA,6.584965405641068e-14,$A_3$,2500,-10000
0,476,RA,1.3044867561808235e-13,$A_3$,2500,-10000
0,497,PA,6.434924244606548e-14,$A_3$,2500,-10000
0,497,RA,1.0045315229411466e-13,$A_3$,2500,-10000
0,517,PA,3.7438197825864993e-14,$A_3$,2500,-10000
0,517,RA,2.8397066098778454e-14,$A_3$,2500,-10000
0,538,PA,4.552232265262482e-14,$A_3$,2500,-10000
0,538,RA,5.146137484370028e-14,$A_3$,2500,-10000
0,558,PA,1.1883883205755465e-14,$A_3$,2500,-10000
0,558,RA,3.816593803845311e-14,$A_3$,2500,-10000
0,579,PA,4.4737119822074696e-14,$A_3$,2500,-10000
0,579,RA,2.959738565850538e-14,$A_3$,2500,-10000
0,600,PA,6.300598606083758e-14,$A_3$,2500,-10000
0,600,RA,7.683908941577464e-14,$A_3$,2500,-10000
1,5,PA,0.9822136038759519,$A_3$,2500,-10000
1,5,RA,0.016259512580506546,$A_3$,2500,-10000
1,25,PA,0.8151865465058978,$A_3$,2500,-10000
1,25,RA,2.030543213814995e-13,$A_3$,2500,-10000
1,46,PA,0.6002031805632864,$A_3$,2500,-10000
1,46,RA,8.978031787809277e-14,$A_3$,2500,-10000
1,66,PA,0.3941812248927196,$A_3$,2500,-10000
1,66,RA,4.039328523826726e-14,$A_3$,2500,-10000
1,87,PA,0.14749419654829216,$A_3$,2500,-10000
1,87,RA,1.1409305797057992e-13,$A_3$,2500,-10000
1,107,PA,0.0667340239450851,$A_3$,2500,-10000
1,107,RA,9.438425023704084e-14,$A_3$,2500,-10000
1,128,PA,0.019003907379896736,$A_3$,2500,-10000
1,128,RA,6.837434529451218e-14,$A_3$,2500,-10000
1,148,PA,0.004521052305018554,$A_3$,2500,-10000
1,148,RA,4.8477303439060617e-14,$A_3$,2500,-10000
1,169,PA,0.0008188772419429188,$A_3$,2500,-10000
1,169,RA,7.234269080060143e-14,$A_3$,2500,-10000
1,189,PA,0.00017674198351916312,$A_3$,2500,-10000
1,189,RA,6.724145393093967e-14,$A_3$,2500,-10000
1,210,PA,2.6443423481291854e-05,$A_3$,2500,-10000
1,210,RA,2.147099948690873e-14,$A_3$,2500,-10000
1,230,PA,4.1633789545954035e-06,$A_3$,2500,-10000
1,230,RA,3.2055875636556523e-14,$A_3$,2500,-10000
1,251,PA,2.99272286669045e-07,$A_3$,2500,-10000
1,251,RA,5.934445486140232e-14,$A_3$,2500,-10000
1,271,PA,2.964160606015528e-08,$A_3$,2500,-10000
1,271,RA,4.680620221409358e-14,$A_3$,2500,-10000
1,292,PA,2.960632237861254e-09,$A_3$,2500,-10000
1,292,RA,2.5386116324947895e-14,$A_3$,2500,-10000
1,312,PA,2.888527668234069e-10,$A_3$,2500,-10000
1,312,RA,1.1684850380319447e-13,$A_3$,2500,-10000
1,333,PA,1.3661176649533944e-11,$A_3$,2500,-10000
1,333,RA,3.4481894351599516e-14,$A_3$,2500,-10000
1,353,PA,8.498123923322458e-13,$A_3$,2500,-10000
1,353,RA,3.644714782119531e-14,$A_3$,2500,-10000
1,374,PA,3.3838083448950714e-14,$A_3$,2500,-10000
1,374,RA,3.1458169277125215e-14,$A_3$,2500,-10000
1,394,PA,2.0295285894981033e-14,$A_3$,2500,-10000
1,394,RA,2.5179309241023302e-14,$A_3$,2500,-10000
1,415,PA,1.7359399287763217e-14,$A_3$,2500,-10000
1,415,RA,4.495498694351019e-14,$A_3$,2500,-10000
1,435,PA,7.189187820638509e-15,$A_3$,2500,-10000
1,435,RA,4.423509976851742e-14,$A_3$,2500,-10000
1,456,PA,1.654154622913619e-14,$A_3$,2500,-10000
1,456,RA,3.1614858925319996e-14,$A_3$,2500,-10000
1,476,PA,1.7301898216297562e-14,$A_3$,2500,-10000
1,476,RA,3.4452369528543424e-14,$A_3$,2500,-10000
1,497,PA,1.7563861825914808e-14,$A_3$,2500,-10000
1,497,RA,3.132425566502512e-14,$A_3$,2500,-10000
1,517,PA,5.371505565826546e-15,$A_3$,2500,-10000
1,517,RA,3.42420380814568e-14,$A_3$,2500,-10000
1,538,PA,1.6106224132459902e-14,$A_3$,2500,-10000
1,538,RA,3.211597053576172e-14,$A_3$,2500,-10000
1,558,PA,6.164088071955478e-15,$A_3$,2500,-10000
1,558,RA,3.7556363984066434e-14,$A_3$,2500,-10000
1,579,PA,7.967771752504023e-15,$A_3$,2500,-10000
1,579,RA,1.489829457186295e-14,$A_3$,2500,-10000
1,600,PA,1.8584194516914068e-14,$A_3$,2500,-10000
1,600,RA,2.3424570440149e-14,$A_3$,2500,-10000
2,5,PA,0.9666727180418915,$A_3$,2500,-10000
2,5,RA,0.024928521317161036,$A_3$,2500,-10000
2,25,PA,0.693112974136167,$A_3$,2500,-10000
2,25,RA,2.738428091910924e-13,$A_3$,2500,-10000
2,46,PA,0.41654638753136675,$A_3$,2500,-10000
2,46,RA,6.044286154391724e-14,$A_3$,2500,-10000
2,66,PA,0.22834150061028016,$A_3$,2500,-10000
2,66,RA,2.2587861156231455e-14,$A_3$,2500,-10000
2,87,PA,0.07440272287401425,$A_3$,2500,-10000
2,87,RA,7.149773897813556e-14,$A_3$,2500,-10000
2,107,PA,0.03075518086525338,$A_3$,2500,-10000
2,107,RA,9.112743389354024e-14,$A_3$,2500,-10000
2,128,PA,0.007824429911373209,$A_3$,2500,-10000
2,128,RA,4.764749891203346e-14,$A_3$,2500,-10000
2,148,PA,0.0017370969849537826,$A_3$,2500,-10000
2,148,RA,5.0854533387202894e-14,$A_3$,2500,-10000
2,169,PA,0.00028803797334457307,$A_3$,2500,-10000
2,169,RA,2.5605151433812402e-14,$A_3$,2500,-10000
2,189,PA,5.681149398257724e-05,$A_3$,2500,-10000
2,189,RA,3.7404189420053905e-14,$A_3$,2500,-10000
2,210,PA,7.77344790784762e-06,$A_3$,2500,-10000
2,210,RA,1.658113725751028e-14,$A_3$,2500,-10000
2,230,PA,1.1289324477947555e-06,$A_3$,2500,-10000
2,230,RA,2.6151131425387414e-14,$A_3$,2500,-10000
2,251,PA,7.587827617268082e-08,$A_3$,2500,-10000
2,251,RA,4.998088172331378e-14,$A_3$,2500,-10000
2,271,PA,6.968269086992403e-09,$A_3$,2500,-10000
2,271,RA,2.5224878077868155e-14,$A_3$,2500,-10000
2,292,PA,6.373856931223383e-10,$A_3$,2500,-10000
2,292,RA,1.9086288344336087e-14,$A_3$,2500,-10000
2,312,PA,5.76456769675006e-11,$A_3$,2500,-10000
2,312,RA,1.0080073203542806e-13,$A_3$,2500,-10000
2,333,PA,2.554755947187531e-12,$A_3$,2500,-10000
2,333,RA,3.1354689833450014e-14,$A_3$,2500,-10000
2,353,PA,1.4850517025251434e-13,$A_3$,2500,-10000
2,353,RA,3.336382392069417e-14,$A_3$,2500,-10000
2,374,PA,5.983031417704375e-15,$A_3$,2500,-10000
2,374,RA,2.900653013099732e-14,$A_3$,2500,-10000
2,394,PA,3.591685990511132e-15,$A_3$,2500,-10000
2,394,RA,2.262100753487288e-14,$A_3$,2500,-10000
2,415,PA,3.48965143672252e-15,$A_3$,2500,-10000
2,415,RA,4.544423847630614e-14,$A_3$,2500,-10000
2,435,PA,6.283143300294556e-15,$A_3$,2500,-10000
2,435,RA,3.885651620884418e-14,$A_3$,2500,-10000
2,456,PA,3.705716446404653e-15,$A_3$,2500,-10000
2,456,RA,2.511377597309131e-14,$A_3$,2500,-10000
2,476,PA,4.347385757867233e-15,$A_3$,2500,-10000
2,476,RA,3.801914244452559e-14,$A_3$,2500,-10000
2,497,PA,3.692873408540078e-15,$A_3$,2500,-10000
2,497,RA,1.9828314053430038e-14,$A_3$,2500,-10000
2,517,PA,5.353411592711216e-15,$A_3$,2500,-10000
2,517,RA,3.220088590480059e-14,$A_3$,2500,-10000
2,538,PA,8.081929728657136e-15,$A_3$,2500,-10000
2,538,RA,3.5154802193469154e-14,$A_3$,2500,-10000
2,558,PA,3.644174883471848e-15,$A_3$,2500,-10000
2,558,RA,2.7541656460180798e-14,$A_3$,2500,-10000
2,579,PA,1.9726794242094147e-15,$A_3$,2500,-10000
2,579,RA,2.0261010347517843e-14,$A_3$,2500,-10000
2,600,PA,4.4917350988434565e-15,$A_3$,2500,-10000
2,600,RA,8.55534882623917e-15,$A_3$,2500,-10000
3,5,PA,0.9536270336831247,$A_3$,2500,-10000
3,5,RA,0.034180070852538574,$A_3$,2500,-10000
3,25,PA,0.6063061092191858,$A_3$,2500,-10000
3,25,RA,3.8231804195870046e-13,$A_3$,2500,-10000
3,46,PA,0.3092834060085452,$A_3$,2500,-10000
3,46,RA,5.1507441167704425e-14,$A_3$,2500,-10000
3,66,PA,0.14799558994003367,$A_3$,2500,-10000
3,66,RA,1.85698717911427e-14,$A_3$,2500,-10000
3,87,PA,0.04349014447702219,$A_3$,2500,-10000
3,87,RA,4.9421053542440176e-14,$A_3$,2500,-10000
3,107,PA,0.016493727296541853,$A_3$,2500,-10000
3,107,RA,7.944708822262343e-14,$A_3$,2500,-10000
3,128,PA,0.0038178592150728205,$A_3$,2500,-10000
3,128,RA,2.5102412469383544e-14,$A_3$,2500,-10000
3,148,PA,0.0007942597416205814,$A_3$,2500,-10000
3,148,RA,4.4461186960614183e-14,$A_3$,2500,-10000
3,169,PA,0.00012197759521577908,$A_3$,2500,-10000
3,169,RA,2.1579559818501175e-14,$A_3$,2500,-10000
3,189,PA,2.2277312366210748e-05,$A_3$,2500,-10000
3,189,RA,2.4830944683227442e-14,$A_3$,2500,-10000
3,210,PA,2.824802934451177e-06,$A_3$,2500,-10000
3,210,RA,1.2863769266624931e-14,$A_3$,2500,-10000
3,230,PA,3.828580753131619e-07,$A_3$,2500,-10000
3,230,RA,2.2203265954234624e-14,$A_3$,2500,-10000
3,251,PA,2.4271625429398185e-08,$A_3$,2500,-10000
3,251,RA,3.6525595251106235e-14,$A_3$,2500,-10000
3,271,PA,2.0888954678682546e-09,$A_3$,2500,-10000
3,271,RA,2.0019655640731616e-14,$A_3$,2500,-10000
3,292,PA,1.7725246021239282e-10,$A_3$,2500,-10000
3,292,RA,1.5067176065496486e-14,$A_3$,2500,-10000
3,312,PA,1.5019271674635867e-11,$A_3$,2500,-10000
3,312,RA,8.540862428210237e-14,$A_3$,2500,-10000
3,333,PA,6.289907274265853e-13,$A_3$,2500,-10000
3,333,RA,3.077916600656025e-14,$A_3$,2500,-10000
3,353,PA,3.448469143126844e-14,$A_3$,2500,-10000
3,353,RA,2.7542670298835538e-14,$A_3$,2500,-10000
3,374,PA,1.9716570689486988e-15,$A_3$,2500,-10000
3,374,RA,2.1684691782877872e-14,$A_3$,2500,-10000
3,394,PA,5.09461624573796e-15,$A_3$,2500,-10000
3,394,RA,1.764182893156251e-14,$A_3$,2500,-10000
3,415,PA,7.217763433937618e-15,$A_3$,2500,-10000
3,415,RA,3.821392614955255e-14,$A_3$,2500,-10000
3,435,PA,1.0557044483444657e-15,$A_3$,2500,-10000
3,435,RA,3.574056327735974e-14,$A_3$,2500,-10000
3,456,PA,1.5293168079164195e-15,$A_3$,2500,-10000
